OrderNumber,Provider,EventTime,Status,SourceCity,SourceCountry,SourceLat,SourceLong,DestinationName,DestinationStreet,DestinationCity,DestinationZip,DestinationCountry,DestinationLat,DestinationLong,ShippingContents,WeightKg,FailureNote,Meta_CancelReason,Meta_RerouteCount,Meta_DowntimeHours,Meta_DelayHours
baebda3c-7bab-42c4-90bc-5014e92e39a3,DPD,2025-05-21T15:36:06.624752Z,Delivered,Berlin,Germany,52.52,13.405,Anthony Jones,Main St 6,Helsinki,85640,Finland,60.1699,24.9384,"[{""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""42"", ""qty"": 2}]",2.3,,,,,
1cbdeac1-34a9-477a-bc51-c10bc68f3b2c,DPD,2025-05-12T10:26:25.160759Z,Dispatched,Berlin,Germany,52.52,13.405,Timothy Jones,Oak St 195,Tartu,76340,Estonia,58.3776,26.729,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 2}]",1.69,,,,,
1cbdeac1-34a9-477a-bc51-c10bc68f3b2c,DPD,2025-05-18T05:59:26.329512Z,PickedUp,Berlin,Germany,52.52,13.405,Timothy Jones,Oak St 195,Tartu,76340,Estonia,58.3776,26.729,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 2}]",1.69,,,,,
1cbdeac1-34a9-477a-bc51-c10bc68f3b2c,DPD,2025-05-23T12:53:50.509697Z,Routing,Berlin,Germany,52.52,13.405,Timothy Jones,Oak St 195,Tartu,76340,Estonia,58.3776,26.729,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 2}]",1.69,,,,,
1cbdeac1-34a9-477a-bc51-c10bc68f3b2c,DPD,2025-05-26T03:24:34.338779Z,Delivered,Berlin,Germany,52.52,13.405,Timothy Jones,Oak St 195,Tartu,76340,Estonia,58.3776,26.729,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 2}]",1.69,,,,,
b2a9fce7-c2f3-4806-9102-81489775c100,DPD,2025-05-10T10:41:19.923017Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Ian Harmon,Elm St 174,Copenhagen,67066,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 1}]",1.74,,,,,
b2a9fce7-c2f3-4806-9102-81489775c100,DPD,2025-05-15T21:24:16.333321Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Ian Harmon,Elm St 174,Copenhagen,67066,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 1}]",1.74,,,,,
b2a9fce7-c2f3-4806-9102-81489775c100,DPD,2025-05-22T16:51:54.030343Z,Routing,Tallinn,Estonia,59.437,24.7536,Ian Harmon,Elm St 174,Copenhagen,67066,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 1}]",1.74,Delayed in transit,,,,7.0
b2a9fce7-c2f3-4806-9102-81489775c100,DPD,2025-05-24T01:31:33.846859Z,Delivered,Tallinn,Estonia,59.437,24.7536,Ian Harmon,Elm St 174,Copenhagen,67066,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 1}]",1.74,,,,,
f04ce26d-5b35-4f5f-9054-b1fad6122c2d,DPD,2025-05-10T22:51:21.923570Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Matthew Watkins,Main St 92,Paris,54108,France,48.8566,2.3522,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""40"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}]",3.52,,,,,
f04ce26d-5b35-4f5f-9054-b1fad6122c2d,DPD,2025-05-13T08:15:24.383612Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Matthew Watkins,Main St 92,Paris,54108,France,48.8566,2.3522,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""40"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}]",3.52,,,,,
f04ce26d-5b35-4f5f-9054-b1fad6122c2d,DPD,2025-05-18T23:25:40.678719Z,Routing,Tallinn,Estonia,59.437,24.7536,Matthew Watkins,Main St 92,Paris,54108,France,48.8566,2.3522,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""40"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}]",3.52,,,,,
f04ce26d-5b35-4f5f-9054-b1fad6122c2d,DPD,2025-05-19T17:27:56.372839Z,Delivered,Tallinn,Estonia,59.437,24.7536,Matthew Watkins,Main St 92,Paris,54108,France,48.8566,2.3522,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""40"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}]",3.52,,,,,
86f26903-2d1c-486f-b0ce-1c8dea13aa09,DPD,2025-05-07T04:12:05.850050Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Thomas Johnston,Elm St 110,Brussels,21900,Belgium,50.8503,4.3517,"[{""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 1}]",0.95,,,,,
86f26903-2d1c-486f-b0ce-1c8dea13aa09,DPD,2025-05-11T01:13:25.610811Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Thomas Johnston,Elm St 110,Brussels,21900,Belgium,50.8503,4.3517,"[{""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 1}]",0.95,,,,,
86f26903-2d1c-486f-b0ce-1c8dea13aa09,DPD,2025-05-18T02:55:07.027259Z,Routing,Tallinn,Estonia,59.437,24.7536,Thomas Johnston,Elm St 110,Brussels,21900,Belgium,50.8503,4.3517,"[{""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 1}]",0.95,,,,,
86f26903-2d1c-486f-b0ce-1c8dea13aa09,DPD,2025-05-19T22:57:56.840570Z,Delivered,Tallinn,Estonia,59.437,24.7536,Thomas Johnston,Elm St 110,Brussels,21900,Belgium,50.8503,4.3517,"[{""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 1}]",0.95,,,,,
fc5e14b0-6cb3-4c4c-911c-fc2052e04dc6,DPD,2025-05-08T12:19:55.083535Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Nathan Vega,Main St 105,Warsaw,86522,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""36"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Sunshine Yellow"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}]",3.75,,,,,
fc5e14b0-6cb3-4c4c-911c-fc2052e04dc6,DPD,2025-05-14T04:34:36.294683Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Nathan Vega,Main St 105,Warsaw,86522,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""36"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Sunshine Yellow"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}]",3.75,,,,,
fc5e14b0-6cb3-4c4c-911c-fc2052e04dc6,DPD,2025-05-17T00:49:49.125877Z,Routing,Stockholm,Sweden,59.3293,18.0686,Nathan Vega,Main St 105,Warsaw,86522,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""36"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Sunshine Yellow"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}]",3.75,,,,,
fc5e14b0-6cb3-4c4c-911c-fc2052e04dc6,DPD,2025-05-18T18:26:39.528909Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Nathan Vega,Main St 105,Warsaw,86522,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""36"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Sunshine Yellow"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}]",3.75,,,,,
fc64d381-82e0-4c69-be05-6b7c589242c8,DPD,2025-05-08T22:01:30.934224Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Abigail Burnett,Elm St 193,Madrid,61016,Spain,40.4168,-3.7038,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""38"", ""qty"": 1}]",1.11,,,,,
fc64d381-82e0-4c69-be05-6b7c589242c8,DPD,2025-05-12T22:05:29.796774Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Abigail Burnett,Elm St 193,Madrid,61016,Spain,40.4168,-3.7038,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""38"", ""qty"": 1}]",1.11,,,,,
fc64d381-82e0-4c69-be05-6b7c589242c8,DPD,2025-05-16T07:02:13.786184Z,Routing,Tallinn,Estonia,59.437,24.7536,Abigail Burnett,Elm St 193,Madrid,61016,Spain,40.4168,-3.7038,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""38"", ""qty"": 1}]",1.11,,,,,
fc64d381-82e0-4c69-be05-6b7c589242c8,DPD,2025-05-17T19:02:23.604142Z,Delivered,Tallinn,Estonia,59.437,24.7536,Abigail Burnett,Elm St 193,Madrid,61016,Spain,40.4168,-3.7038,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""38"", ""qty"": 1}]",1.11,,,,,
def58da1-43a3-45c6-a643-c73786963622,DPD,2025-05-16T21:21:21.498257Z,Dispatched,Berlin,Germany,52.52,13.405,Courtney Anderson,Oak St 96,Vienna,85400,Austria,48.2082,16.3738,"[{""category"": ""Kids"", ""name"": ""Berlin Classic"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}]",3.43,,,,,
def58da1-43a3-45c6-a643-c73786963622,DPD,2025-05-20T02:07:46.254997Z,PickedUp,Berlin,Germany,52.52,13.405,Courtney Anderson,Oak St 96,Vienna,85400,Austria,48.2082,16.3738,"[{""category"": ""Kids"", ""name"": ""Berlin Classic"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}]",3.43,,,,,
def58da1-43a3-45c6-a643-c73786963622,DPD,2025-05-24T03:38:01.003192Z,Routing,Berlin,Germany,52.52,13.405,Courtney Anderson,Oak St 96,Vienna,85400,Austria,48.2082,16.3738,"[{""category"": ""Kids"", ""name"": ""Berlin Classic"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}]",3.43,,,,,
def58da1-43a3-45c6-a643-c73786963622,DPD,2025-05-26T22:26:13.068751Z,Delivered,Berlin,Germany,52.52,13.405,Courtney Anderson,Oak St 96,Vienna,85400,Austria,48.2082,16.3738,"[{""category"": ""Kids"", ""name"": ""Berlin Classic"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}]",3.43,,,,,
c20b1773-cb58-4133-85a0-399f56bf644b,DPD,2025-05-16T22:46:30.305238Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,David Reese,Maple Ave 55,Paris,66203,France,48.8566,2.3522,"[{""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 2}]",2.09,,,,,
c20b1773-cb58-4133-85a0-399f56bf644b,DPD,2025-05-21T22:59:58.518912Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,David Reese,Maple Ave 55,Paris,66203,France,48.8566,2.3522,"[{""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 2}]",2.09,,,,,
c20b1773-cb58-4133-85a0-399f56bf644b,DPD,2025-05-29T04:41:03.020688Z,Routing,Stockholm,Sweden,59.3293,18.0686,David Reese,Maple Ave 55,Paris,66203,France,48.8566,2.3522,"[{""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 2}]",2.09,,,,,
c20b1773-cb58-4133-85a0-399f56bf644b,DPD,2025-05-31T20:50:24.771150Z,Delivered,Stockholm,Sweden,59.3293,18.0686,David Reese,Maple Ave 55,Paris,66203,France,48.8566,2.3522,"[{""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 2}]",2.09,,,,,
cb052b49-b790-4fb2-b744-db087bf7d31d,DPD,2025-05-07T16:32:09.622320Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Jaclyn Tran,High St 88,Gothenburg,24831,Sweden,57.7089,11.9746,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 2}]",2.33,,,,,
cb052b49-b790-4fb2-b744-db087bf7d31d,DPD,2025-05-11T02:31:13.976284Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Jaclyn Tran,High St 88,Gothenburg,24831,Sweden,57.7089,11.9746,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 2}]",2.33,,,,,
cb052b49-b790-4fb2-b744-db087bf7d31d,DPD,2025-05-14T20:11:00.052699Z,Routing,Tallinn,Estonia,59.437,24.7536,Jaclyn Tran,High St 88,Gothenburg,24831,Sweden,57.7089,11.9746,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 2}]",2.33,,,,,
cb052b49-b790-4fb2-b744-db087bf7d31d,DPD,2025-05-16T20:52:57.068862Z,Delivered,Tallinn,Estonia,59.437,24.7536,Jaclyn Tran,High St 88,Gothenburg,24831,Sweden,57.7089,11.9746,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 2}]",2.33,,,,,
f029f855-76c6-47f8-8535-733dabd7d2cb,DPD,2025-05-03T05:15:17.698587Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Lance Martin,Elm St 131,Copenhagen,70867,Denmark,55.6761,12.5683,"[{""category"": ""GenZ Pros"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""40"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}]",3.44,,,,,
f029f855-76c6-47f8-8535-733dabd7d2cb,DPD,2025-05-10T03:43:41.313119Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Lance Martin,Elm St 131,Copenhagen,70867,Denmark,55.6761,12.5683,"[{""category"": ""GenZ Pros"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""40"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}]",3.44,,,,,
f029f855-76c6-47f8-8535-733dabd7d2cb,DPD,2025-05-12T20:21:55.081703Z,Routing,Stockholm,Sweden,59.3293,18.0686,Lance Martin,Elm St 131,Copenhagen,70867,Denmark,55.6761,12.5683,"[{""category"": ""GenZ Pros"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""40"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}]",3.44,,,,,
f029f855-76c6-47f8-8535-733dabd7d2cb,DPD,2025-05-14T13:46:57.247238Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Lance Martin,Elm St 131,Copenhagen,70867,Denmark,55.6761,12.5683,"[{""category"": ""GenZ Pros"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""40"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}]",3.44,,,,,
4215b1aa-aafb-4032-b721-ac3bc8833074,DPD,2025-05-13T23:07:31.612101Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Edward Ramos,Oak St 111,Gothenburg,93507,Sweden,57.7089,11.9746,"[{""category"": ""Colours"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""38"", ""qty"": 1}]",2.98,,,,,
4215b1aa-aafb-4032-b721-ac3bc8833074,DPD,2025-05-20T14:40:42.784276Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Edward Ramos,Oak St 111,Gothenburg,93507,Sweden,57.7089,11.9746,"[{""category"": ""Colours"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""38"", ""qty"": 1}]",2.98,,,,,
4215b1aa-aafb-4032-b721-ac3bc8833074,DPD,2025-05-25T02:35:54.525702Z,Routing,Tallinn,Estonia,59.437,24.7536,Edward Ramos,Oak St 111,Gothenburg,93507,Sweden,57.7089,11.9746,"[{""category"": ""Colours"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""38"", ""qty"": 1}]",2.98,,,,,
4215b1aa-aafb-4032-b721-ac3bc8833074,DPD,2025-05-26T15:44:53.146891Z,Delivered,Tallinn,Estonia,59.437,24.7536,Edward Ramos,Oak St 111,Gothenburg,93507,Sweden,57.7089,11.9746,"[{""category"": ""Colours"", ""name"": ""Sunshine Yellow"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""38"", ""qty"": 1}]",2.98,,,,,
c7819400-5179-4335-9b4e-bcf831ab7c72,DPD,2025-05-26T09:47:30.444593Z,Dispatched,Berlin,Germany,52.52,13.405,Angela Cross,Oak St 36,Warsaw,84123,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}]",1.01,,,,,
c7819400-5179-4335-9b4e-bcf831ab7c72,DPD,2025-05-29T09:17:07.169702Z,PickedUp,Berlin,Germany,52.52,13.405,Angela Cross,Oak St 36,Warsaw,84123,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}]",1.01,,,,,
c7819400-5179-4335-9b4e-bcf831ab7c72,DPD,2025-06-03T07:03:29.728240Z,Routing,Berlin,Germany,52.52,13.405,Angela Cross,Oak St 36,Warsaw,84123,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}]",1.01,,,,,
c7819400-5179-4335-9b4e-bcf831ab7c72,DPD,2025-06-04T00:34:02.441195Z,Delivered,Berlin,Germany,52.52,13.405,Angela Cross,Oak St 36,Warsaw,84123,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}]",1.01,,,,,
30ca75a5-8a03-4899-a61e-3ab3923dec0e,DPD,2025-05-13T14:29:44.374597Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Heather Martinez,High St 51,Rome,96683,Italy,41.9028,12.4964,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 1}]",0.96,,,,,
30ca75a5-8a03-4899-a61e-3ab3923dec0e,DPD,2025-05-15T23:50:00.585832Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Heather Martinez,High St 51,Rome,96683,Italy,41.9028,12.4964,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 1}]",0.96,,,,,
30ca75a5-8a03-4899-a61e-3ab3923dec0e,DPD,2025-05-24T16:12:48.733305Z,Routing,Stockholm,Sweden,59.3293,18.0686,Heather Martinez,High St 51,Rome,96683,Italy,41.9028,12.4964,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 1}]",0.96,Delayed in transit,,,,15.59
30ca75a5-8a03-4899-a61e-3ab3923dec0e,DPD,2025-05-26T22:19:56.320740Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Heather Martinez,High St 51,Rome,96683,Italy,41.9028,12.4964,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 1}]",0.96,,,,,
1811e2e0-a217-4a0e-a35d-3ad6afee4579,DPD,2025-05-11T06:11:35.309610Z,Dispatched,Tallinn,Estonia,59.437,24.7536,David Williamson,Maple Ave 15,Madrid,49038,Spain,40.4168,-3.7038,"[{""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""36"", ""qty"": 2}]",1.63,,,,,
1811e2e0-a217-4a0e-a35d-3ad6afee4579,DPD,2025-05-13T04:33:13.019207Z,PickedUp,Tallinn,Estonia,59.437,24.7536,David Williamson,Maple Ave 15,Madrid,49038,Spain,40.4168,-3.7038,"[{""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""36"", ""qty"": 2}]",1.63,,,,,
1811e2e0-a217-4a0e-a35d-3ad6afee4579,DPD,2025-05-18T20:52:51.822837Z,Routing,Tallinn,Estonia,59.437,24.7536,David Williamson,Maple Ave 15,Madrid,49038,Spain,40.4168,-3.7038,"[{""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""36"", ""qty"": 2}]",1.63,,,,,
1811e2e0-a217-4a0e-a35d-3ad6afee4579,DPD,2025-05-21T00:42:35.170248Z,Delivered,Tallinn,Estonia,59.437,24.7536,David Williamson,Maple Ave 15,Madrid,49038,Spain,40.4168,-3.7038,"[{""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""36"", ""qty"": 2}]",1.63,,,,,
3cb91370-7ffd-41ff-91d9-3915e0d54b62,DPD,2025-05-08T17:14:52.610185Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Shelly Strickland,High St 18,Helsinki,66775,Finland,60.1699,24.9384,"[{""category"": ""Colours"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""40"", ""qty"": 1}]",3.86,,,,,
3cb91370-7ffd-41ff-91d9-3915e0d54b62,DPD,2025-05-21T18:52:56.811391Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Shelly Strickland,High St 18,Helsinki,66775,Finland,60.1699,24.9384,"[{""category"": ""Colours"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""40"", ""qty"": 1}]",3.86,Late pickup due to weather,,,0.42,
3cb91370-7ffd-41ff-91d9-3915e0d54b62,DPD,2025-05-24T09:00:20.009093Z,Routing,Stockholm,Sweden,59.3293,18.0686,Shelly Strickland,High St 18,Helsinki,66775,Finland,60.1699,24.9384,"[{""category"": ""Colours"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""40"", ""qty"": 1}]",3.86,,,,,
3cb91370-7ffd-41ff-91d9-3915e0d54b62,DPD,2025-05-26T20:52:49.981354Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Shelly Strickland,High St 18,Helsinki,66775,Finland,60.1699,24.9384,"[{""category"": ""Colours"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""40"", ""qty"": 1}]",3.86,,,,,
2883c59e-ee74-451d-ae9b-af4385d02396,DPD,2025-05-30T08:47:36.930282Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Nathan Gregory,Main St 1,Rome,67203,Italy,41.9028,12.4964,"[{""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""40"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""42"", ""qty"": 1}]",4.73,,,,,
2883c59e-ee74-451d-ae9b-af4385d02396,DPD,2025-06-10T23:28:26.964901Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Nathan Gregory,Main St 1,Rome,67203,Italy,41.9028,12.4964,"[{""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""40"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""42"", ""qty"": 1}]",4.73,Late pickup due to weather,,,3.77,
2883c59e-ee74-451d-ae9b-af4385d02396,DPD,2025-06-17T01:47:59.183365Z,Routing,Stockholm,Sweden,59.3293,18.0686,Nathan Gregory,Main St 1,Rome,67203,Italy,41.9028,12.4964,"[{""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""40"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""42"", ""qty"": 1}]",4.73,,,,,
